nhom,osm_id,ten,lat,lon
cho_sieu_thi,node/442977400,WinMart,21.0115759,105.8495236
cho_sieu_thi,node/446043788,chợ Lo,20.622683,105.231634
cho_sieu_thi,node/668997667,,21.2804183,105.4729326
cho_sieu_thi,node/724829580,Circle K,21.0319823,105.8525735
cho_sieu_thi,node/977640029,Media Mart Cầu Giấy,21.035431,105.791874
cho_sieu_thi,node/977647385,Japan Supermarket,21.0294273,105.8458111
cho_sieu_thi,node/977668079,Siêu Thị Hapro,21.0307067,105.8482851
cho_sieu_thi,node/993037622,Shop & Go,21.0293607,105.8478856
cho_sieu_thi,node/997997579,,21.0329186,105.8529571
cho_sieu_thi,node/998227534,Siêu Thị Hapro,21.0321684,105.8523953
cho_sieu_thi,node/1008752679,,21.0195122,105.8495385
cho_sieu_thi,node/1008752987,,21.0178141,105.8484027
cho_sieu_thi,node/1274538623,Chợ Đục Đá,20.5914536,105.9270085
cho_sieu_thi,node/1685291681,Chợ Chiều Thắng Lợi,20.9723698,105.7455509
cho_sieu_thi,node/1711447442,Siêu thị Thành Sơn,21.1389727,105.5072008
cho_sieu_thi,node/1724947875,,21.0341584,105.8000567
cho_sieu_thi,node/1858361604,PHÚC YÊN PLAZA,21.2404629,105.7064471
cho_sieu_thi,node/2021225711,,21.024243,105.81112
cho_sieu_thi,node/2136318858,Chợ Hoa Quảng Bá,21.0682495,105.8272643
cho_sieu_thi,node/2136318878,,21.0770945,105.8360083
cho_sieu_thi,node/2290037023,,21.0250151,105.8479567
cho_sieu_thi,node/2297911469,,21.0596487,105.8927714
cho_sieu_thi,node/2471647464,Chợ Phùng Khoang,20.9858966,105.7937986
cho_sieu_thi,node/3150526966,WinMart,21.029586,105.8553923
cho_sieu_thi,node/3389007927,Chợ Nhân Chính,20.9983875,105.8093027
cho_sieu_thi,node/3471347683,SFarm©,21.0451847,105.7992667
cho_sieu_thi,node/3644820386,Hệ Thống Siêu Thị Mái Ấm Online,21.1183065,105.8142732
cho_sieu_thi,node/3684940919,Xưởng tranh kính nghệ thuật,21.1108861,105.4856939
cho_sieu_thi,node/3787800313,Siêu thị Lan Chi,20.6439596,105.9247533
cho_sieu_thi,node/3799178113,Cửa Hàng Tiện Ích Bảo Long,20.9648945,105.8320905
cho_sieu_thi,node/3844123780,Siêu Thị Xe Đạp Điện Thành Tuyến Sơn Tây,21.1213151,105.499349
cho_sieu_thi,node/3844127179,Siêu Thị Điện Máy Thành Tuyến - Sơn Tây,21.1210538,105.4991669
cho_sieu_thi,node/3937714031,Pet Mart Kim Mã,21.0318491,105.8246645
cho_sieu_thi,node/3937714032,Pet Mart Đại Cồ Việt,21.0084427,105.8511563
cho_sieu_thi,node/4091988292,Pizza Hut,20.9804803,105.8447867
cho_sieu_thi,node/4092475537,VLXD XuânƯớc - Showroom 2,20.6430587,105.9126841
cho_sieu_thi,node/4092489305,GạchỐp Lát XuânƯớc - Showroom 1,20.6407287,105.9156643
cho_sieu_thi,node/4155614990,Street Market,21.026708,105.8387225
cho_sieu_thi,node/4235629390,,21.431525,105.2922666
cho_sieu_thi,node/4285828706,VNJ,20.9863879,105.8052876
cho_sieu_thi,node/4304794291,Xuan Mai Market,20.9010961,105.5795156
cho_sieu_thi,node/4304794292,Siêu Thị Lan Chi,20.8931071,105.5812071
cho_sieu_thi,node/4388678293,Chợ Phúc Đồng,21.0397757,105.9027786
cho_sieu_thi,node/4423192389,Circle K,21.0356608,105.8509028
cho_sieu_thi,node/4423192489,,21.0301114,105.8501184
cho_sieu_thi,node/4424707089,Circle K,21.0325813,105.8539001
cho_sieu_thi,node/4458010392,,21.0357863,105.8534205
cho_sieu_thi,node/4486260995,Circle K,21.0359408,105.8527988
cho_sieu_thi,node/4489385889,Chợ Đêm Hàng Đào – Đồng Xuân,21.0335078,105.8509571
cho_sieu_thi,node/4531037510,WinMart+,21.0238652,105.841142
cho_sieu_thi,node/4532462397,Chợ Đêm,21.1473208,105.5021092
cho_sieu_thi,node/4554110090,Big C,21.0155361,105.7781996
cho_sieu_thi,node/4572907889,Chợ Đêm,21.0332192,105.8523763
cho_sieu_thi,node/4578730790,Siêu thị V+,20.9994822,105.870358
cho_sieu_thi,node/4581111293,,21.0322208,105.8511797
cho_sieu_thi,node/4613627889,Oriberry Coffee,21.0288471,105.8486547
cho_sieu_thi,node/4625392008,Nội Thất Đồ Gỗ Được Phát,21.1400505,105.9075773
cho_sieu_thi,node/4631390667,Siêu Thị Đầm Trấu,21.0122959,105.8647486
cho_sieu_thi,node/4689984989,Tạp hóa Trần An,21.4184524,105.8963295
cho_sieu_thi,node/4698571049,,21.0248258,105.9911384
cho_sieu_thi,node/4703081289,Đại Lý Dũng Liên,21.0369331,105.8707718
cho_sieu_thi,node/4712969789,,20.9750222,105.9117762
cho_sieu_thi,node/4727944090,Đại lý Gas & Bếp Gas Tiến Du,21.2553724,105.5480242
cho_sieu_thi,node/4727976397,Trọng Nhung,21.2553413,105.5480598
cho_sieu_thi,node/4728815199,HT-Mart,21.0348472,105.8516567
cho_sieu_thi,node/4731841821,Circle K,21.0420295,105.8471361
cho_sieu_thi,node/4735592623,yến vân,20.9869525,105.8138152
cho_sieu_thi,node/4735592624,vpp cô thuỷ,20.9923319,105.8161313
cho_sieu_thi,node/4737415321,Cửa Hàng Bibi Mart,20.9983427,105.8186263
cho_sieu_thi,node/4737431921,yến anh,20.997628,105.8181726
cho_sieu_thi,node/4737497821,thanh hảo,20.9973574,105.8181824
cho_sieu_thi,node/4738218154,,21.0325843,105.8473316
cho_sieu_thi,node/4739081345,thành lộc,20.996237,105.8209543
cho_sieu_thi,node/4739081346,thanh tâm,20.9966877,105.8280734
cho_sieu_thi,node/4739081347,Đại Lý Tuyết Minh,20.996102,105.8196238
cho_sieu_thi,node/4739103926,Bách Hóa An,20.995441,105.8287591
cho_sieu_thi,node/4739103928,wold mart 31/69a,20.9959109,105.8282148
cho_sieu_thi,node/4739122725,Đại Lý 169,20.9975773,105.82326
cho_sieu_thi,node/4739182233,zoo mart,20.9987259,105.8201203
cho_sieu_thi,node/4739262922,vinamart,20.9978679,105.8227031
cho_sieu_thi,node/4741290033,tạp hóa,20.9979916,105.8465381
cho_sieu_thi,node/4741290037,Tạp hóa Anh Lộc,20.9866663,105.8658782
cho_sieu_thi,node/4741290347,Cửa Hàng Tự Chọn GT Mart,21.0040643,105.8465822
cho_sieu_thi,node/4741290352,Thanh xuân,21.0008398,105.8604224
cho_sieu_thi,node/4741290353,Tuấn anh,21.0030844,105.8460772
cho_sieu_thi,node/4741290359,Thanh dung,21.0027721,105.8548238
cho_sieu_thi,node/4741290361,Thuỷ Linh,21.0014053,105.8719278
cho_sieu_thi,node/4741290366,Trung Dũng,20.9976701,105.8708974
cho_sieu_thi,node/4741290368,tạp hóa,20.9974812,105.8712286
cho_sieu_thi,node/4741290523,Tạp hóa,20.9940747,105.8446401
cho_sieu_thi,node/4741290525,Thanh tú,20.9970324,105.8709259
cho_sieu_thi,node/4741290526,Tạp hóa,21.0087929,105.8522023
cho_sieu_thi,node/4741290527,tạp hóa,20.9874455,105.8651815
cho_sieu_thi,node/4741290528,Tâm Bính,20.9885506,105.8635475
cho_sieu_thi,node/4744265530,tạp hóa,20.9853459,105.8638433
cho_sieu_thi,node/4744265929,tuyết huân,20.9881201,105.8262322
cho_sieu_thi,node/4744278222,tạp hóa bánh kẹo,20.9946369,105.8309847
cho_sieu_thi,node/4744317224,tạp hóa,20.9863814,105.8652418
cho_sieu_thi,node/4744349468,Mini Mart,20.9919168,105.7938416
cho_sieu_thi,node/4744370123,Thu Trang,20.9866137,105.8684907
cho_sieu_thi,node/4744376523,Tiếp Nghiệp,21.2391408,105.5576331
cho_sieu_thi,node/4744445629,phú gia mini mart,20.9991222,105.806906
cho_sieu_thi,node/4744474221,Tạp Hóa 106,20.9982567,105.805559
cho_sieu_thi,node/4746124222,Orimart,21.0136299,105.8638435
cho_sieu_thi,node/4746321322,tạp hóa,21.0236141,105.8436112
cho_sieu_thi,node/4748547425,tạp hóa,21.0014921,105.8464378
cho_sieu_thi,node/4750070422,Bà mây (trung hậu),21.248147,105.55071
cho_sieu_thi,node/4750100821,,21.2457111,105.5415346
cho_sieu_thi,node/4750100822,Oanh Hoà,21.257911,105.56199
cho_sieu_thi,node/4750152424,Siêu thị gia đình,20.9986173,105.8525636
cho_sieu_thi,node/4750159121,Shop tự chọn,21.0019575,105.8533704
cho_sieu_thi,node/4750412022,thanh loan,20.9985899,105.859911
cho_sieu_thi,node/4752400022,Tạp hóa,20.9924346,105.849864
cho_sieu_thi,node/4752424821,tạp hóa,20.9923199,105.8523617
cho_sieu_thi,node/4753868926,Tiêu dùng 24h,21.0031491,105.8687313
cho_sieu_thi,node/4753868927,Tạp hóa,20.9941523,105.8463196
cho_sieu_thi,node/4753886922,Trí Anh,20.9940038,105.8495939
cho_sieu_thi,node/4753886923,tạp hóa,20.9937463,105.8495688
cho_sieu_thi,node/4753886924,Thắng Quang,20.9932903,105.8495198
cho_sieu_thi,node/4753890821,tạp hóa,20.9934976,105.849563
cho_sieu_thi,node/4753948425,Tạp hóa,20.9945524,105.8469772
cho_sieu_thi,node/4756017823,Đại Lý Minh Dũng,20.9955668,105.8272924
cho_sieu_thi,node/4758991222,Tạp hóa,21.0129902,105.8620066
cho_sieu_thi,node/4758991321,Quán trà đá,21.0051618,105.8650498
cho_sieu_thi,node/4759470153,Nam Keo,21.241855,105.55047
cho_sieu_thi,node/4759473023,,21.251735,105.54623
cho_sieu_thi,node/4759497564,Tâm Thành Mart,21.0090109,105.8659779
cho_sieu_thi,node/4760841724,,21.237681,105.58141
cho_sieu_thi,node/4761248521,Circle K,21.0292046,105.8453421
cho_sieu_thi,node/4768934425,song linh 46/25/358,20.9830344,105.8187579
cho_sieu_thi,node/4768960522,phú thắg,20.9882827,105.8183831
cho_sieu_thi,node/4769001133,phương uyên,20.9906505,105.8174536
cho_sieu_thi,node/4771180248,Trường Hường,20.9959537,105.8588767
cho_sieu_thi,node/4771180249,Trà sữa trân châu,20.9962457,105.8587327
cho_sieu_thi,node/4771209934,Ngọc Vân,21.0131035,105.8663343
cho_sieu_thi,node/4771210125,Tạp hóa,20.9989713,105.8533562
cho_sieu_thi,node/4772076822,Tạp hóa,21.0007414,105.8560602
cho_sieu_thi,node/4772076826,Vpp Hồng Hạnh,20.9976082,105.8439977
cho_sieu_thi,node/4772082122,tạp hóa,21.0032412,105.8537316
cho_sieu_thi,node/4772250422,Ngọc Sơn,20.9918862,105.8456633
cho_sieu_thi,node/4772277524,Tạp hóa,21.0033242,105.8527533
cho_sieu_thi,node/4772285421,Tạp hóa,20.9976548,105.8436877
cho_sieu_thi,node/4774073422,Siêu Thị Tiện Lợi Moon Mart,21.0152876,105.8481995
cho_sieu_thi,node/4774238130,Tạp hóa,20.9934026,105.8636578
cho_sieu_thi,node/4774239123,Thuỳ dung,20.9994161,105.8565015
cho_sieu_thi,node/4774243223,Tuấn ngọc,20.9906031,105.8598611
cho_sieu_thi,node/4774243225,Tiện ích gia đình,20.9874707,105.86177
cho_sieu_thi,node/4774264723,Thu nga,20.9929529,105.8587543
cho_sieu_thi,node/4774280736,Tạp Hóa Green Land,21.0098132,105.8641942
cho_sieu_thi,node/4776220022,Siêu Thị Hapro,21.0245405,105.8416221
cho_sieu_thi,node/4776306721,Siêu Thị An An,20.9981294,105.7994278
cho_sieu_thi,node/4776452022,Việt anh,21.0004413,105.8610775
cho_sieu_thi,node/4776519921,Cửa Hàng Bánh Kẹo Thanh Hà,21.008424,105.86433
cho_sieu_thi,node/4776554322,Tạp hóa,21.0079048,105.8640404
cho_sieu_thi,node/4776564022,Tạp hóa,21.0074668,105.8647632
cho_sieu_thi,node/4780227622,Phú Thanh,20.9963379,105.8518563
cho_sieu_thi,node/4780871833,tạp hóa,21.0099893,105.8642628
cho_sieu_thi,node/4780932821,tạo hóa,21.012859,105.8610047
cho_sieu_thi,node/4781116321,,21.0351507,105.8500272
cho_sieu_thi,node/4782186121,TN MART,20.9879091,105.8622412
cho_sieu_thi,node/4782188221,tạp hóa,21.0163926,105.8555285
cho_sieu_thi,node/4782213521,Siêu Thị Aki,21.01709,105.8543279
cho_sieu_thi,node/4785483621,Sữa tươi mộc châu,21.0151407,105.8581049
cho_sieu_thi,node/4785492821,phúc hưng,21.0179506,105.8568398
cho_sieu_thi,node/4785798523,Siêu Thị Hapro,21.0189202,105.8583853
cho_sieu_thi,node/4785823821,Tạp hóa,21.0083072,105.8467955
cho_sieu_thi,node/4785836731,"Rượu bia, bánh kẹo",21.0098037,105.849833
cho_sieu_thi,node/4787493322,Tạp hóa,21.0082863,105.8551965
cho_sieu_thi,node/4787502122,Tạp hóa,21.0066279,105.8544553
cho_sieu_thi,node/4787516823,Tr mart,21.009407,105.8553287
cho_sieu_thi,node/4787572722,phở bò gà,21.0108625,105.854718
cho_sieu_thi,node/4787580725,Thái lan,21.0103228,105.8547341
cho_sieu_thi,node/4789255122,Tạp hóa,21.0011671,105.842807
cho_sieu_thi,node/4789255421,Tạp hóa,20.9965849,105.841666
cho_sieu_thi,node/4789274633,Thúy mỵ,20.991084,105.8403287
cho_sieu_thi,node/4789300821,Tạp hóa,20.9965308,105.8453276
cho_sieu_thi,node/4790970122,Tạp hóa,21.0357154,105.85329
cho_sieu_thi,node/4790970123,Quán nước,21.0356477,105.853318
cho_sieu_thi,node/4790977322,Tạp phẩm,21.0354566,105.8534607
cho_sieu_thi,node/4790979121,Tạp phẩm 39 mã mây,21.035485,105.8536015
cho_sieu_thi,node/4791002622,Chợ Sạch,21.0301765,105.8474866
cho_sieu_thi,node/4791019823,,21.0295384,105.8478841
cho_sieu_thi,node/4791019824,uni mart,21.0396297,105.8461835
cho_sieu_thi,node/4791041922,tạp hóa,21.0386661,105.8458531
cho_sieu_thi,node/4791072527,Thanh hà,21.0296949,105.8489541
cho_sieu_thi,node/4791093921,Siêu Thị Mini Best Mart,21.0309796,105.8486064
cho_sieu_thi,node/4859979223,,21.0324493,105.842501
cho_sieu_thi,node/4859996722,,21.0271861,105.84399
cho_sieu_thi,node/4877067121,Siêu thị Hằng Vui,20.9653352,105.8327165
cho_sieu_thi,node/4900694693,Chợ Quế,20.5757389,105.8728946
cho_sieu_thi,node/4907004322,,21.028469,105.8378919
cho_sieu_thi,node/4911699022,Trông Đang,21.2590229,105.566201
cho_sieu_thi,node/5003334222,Co-op Mart,21.0452716,105.8663369
cho_sieu_thi,node/5050433991,Như ý,20.8907855,105.7636437
cho_sieu_thi,node/5059466323,,20.9640138,105.749619
cho_sieu_thi,node/5093985521,Sơn Phượng,20.9782127,105.6507811
cho_sieu_thi,node/5099674522,Chợ Chúc Sơn,20.9190214,105.7029956
cho_sieu_thi,node/5100036522,Vinh hoa,20.9206968,105.6964137
cho_sieu_thi,node/5100036523,Oanh xinh,20.878649,105.702105
cho_sieu_thi,node/5100037222,Tuấn vinh,20.887268,105.7000881
cho_sieu_thi,node/5101080625,Thiện chiến,20.7958938,105.6714447
cho_sieu_thi,node/5101080628,Sang hà,20.7994977,105.6724396
cho_sieu_thi,node/5101098723,Thế lan,20.8250728,105.7138933
cho_sieu_thi,node/5101131727,Sự tích,20.8194485,105.7140696
cho_sieu_thi,node/5101131728,Thế an,20.8167117,105.7159682
cho_sieu_thi,node/5101131729,Thanh nụ,20.8147282,105.7107884
cho_sieu_thi,node/5101131730,Thứ nhất,20.8109572,105.7116325
cho_sieu_thi,node/5101309321,Phú mỹ,20.8191596,105.6461727
cho_sieu_thi,node/5103114233,Ý an,20.8076309,105.7296464
cho_sieu_thi,node/5103114240,,20.8162477,105.7751024
cho_sieu_thi,node/5103114243,Tự  hạnh,20.8139198,105.7836264
cho_sieu_thi,node/5103125323,Thế  tâm,20.8159501,105.7706533
cho_sieu_thi,node/5103138221,Tự hà,20.8176586,105.6443087
cho_sieu_thi,node/5103138223,Thế  mĩ,20.8141094,105.6452183
cho_sieu_thi,node/5103138232,Tâm mart,20.8274321,105.763735
cho_sieu_thi,node/5103138721,,20.8080084,105.6657972
cho_sieu_thi,node/5103151021,,20.742958,105.7693569
cho_sieu_thi,node/5103151024,Quán dung,20.7603792,105.7664103
cho_sieu_thi,node/5103167423,Vịnh tuân,20.7085654,105.765983
cho_sieu_thi,node/5103167922,Quốc Anh,20.733166,105.7703356
cho_sieu_thi,node/5104693524,Thế  mơ,20.6938586,105.7693251
cho_sieu_thi,node/5104713622,Ngân khánh,20.6845905,105.7426908
cho_sieu_thi,node/5104713922,Túy nhiên,20.685894,105.7408725
cho_sieu_thi,node/5106560321,Phan,20.9428687,105.8432742
cho_sieu_thi,node/5106584621,Ngọc Linh,20.9343406,105.837044
cho_sieu_thi,node/5106601821,Vũ Hương,20.9325432,105.8297063
cho_sieu_thi,node/5114569957,WinMart+,21.0642167,105.8011152
cho_sieu_thi,node/5123787182,Siêu thị Đức Thành,20.9839016,105.859713
cho_sieu_thi,node/5125898469,,21.0628081,105.8072956
cho_sieu_thi,node/5160174622,FamilyMart,21.0428076,105.6786202
cho_sieu_thi,node/5162504921,Phương di,21.0468776,105.7184345
cho_sieu_thi,node/5162599421,Vân sinh,21.0400825,105.6806991
cho_sieu_thi,node/5162644821,Tùng tiến,21.0428951,105.6795877
cho_sieu_thi,node/5164292621,Thu hiền,21.0694468,105.707577
cho_sieu_thi,node/5170532222,Thủy Tiên,21.0408938,105.7595077
cho_sieu_thi,node/5170542622,Phương uyên,21.0368429,105.7350447
cho_sieu_thi,node/5174002621,Thực phẩm sạch,21.0348573,105.758441
cho_sieu_thi,node/5174279121,Việt anh,21.0507909,105.7382918
cho_sieu_thi,node/5175691021,Phương linh,21.0647177,105.718709
cho_sieu_thi,node/5175700021,Việt hải,21.0866982,105.6644748
cho_sieu_thi,node/5175766622,Nhung hợi,21.0753217,105.6429802
cho_sieu_thi,node/5175878122,Phương dung,21.0556391,105.7021641
cho_sieu_thi,node/5182828524,Vân dũng,21.0773915,105.6644786
cho_sieu_thi,node/5182878322,Phạm thịnh,21.0467572,105.6746667
cho_sieu_thi,node/5185193721,Thanh hợi,21.0467247,105.6765318
cho_sieu_thi,node/5187593621,Mini Mart,21.0471696,105.7033843
cho_sieu_thi,node/5187652622,Tiến hòa,21.0532315,105.67536
cho_sieu_thi,node/5199242923,Mini Mart,21.0487259,105.70519
cho_sieu_thi,node/5199664121,Ninh nam,21.0332786,105.6096658
cho_sieu_thi,node/5199686023,Phượng mai,21.0383346,105.6002019
cho_sieu_thi,node/5203421922,Thanh nhàn,21.0604297,105.7238736
cho_sieu_thi,node/5205741622,Gấu Bon Sumo,21.0343991,105.8314415
cho_sieu_thi,node/5226412723,Sợi bien,21.0255059,105.8455012
cho_sieu_thi,node/5278890521,,20.8710407,105.5287695
cho_sieu_thi,node/5302018622,WinMart,21.0419364,105.8699299
cho_sieu_thi,node/5332620421,,21.0422916,105.8402
cho_sieu_thi,node/5367178321,Circle K,21.0323894,105.8508423
cho_sieu_thi,node/5367505221,,21.3129445,105.6141032
cho_sieu_thi,node/5385354021,,21.0181071,105.8528637
cho_sieu_thi,node/5392693923,,20.7556234,105.4665561
cho_sieu_thi,node/5395342823,,21.3806173,105.3361178
cho_sieu_thi,node/5395503522,,21.3775345,105.3352022
cho_sieu_thi,node/5400515221,GS25,21.0301371,105.8449139
cho_sieu_thi,node/5405052160,Circle K,21.0319988,105.8468624
cho_sieu_thi,node/5436612021,Strassenmarkt,21.0387182,105.8510354
cho_sieu_thi,node/5455945522,Tạp hóa Minh Châu,21.0308446,105.7841754
cho_sieu_thi,node/5482299821,Hmart - Chợ Mới Phú Diễn,21.0519874,105.7578854
cho_sieu_thi,node/5485635080,Circle K,21.0367742,105.7792733
cho_sieu_thi,node/5485648586,WinMart+,21.0447347,105.7623394
cho_sieu_thi,node/5485651759,Chợ Sáng Trần Quang Diệu,21.0170546,105.8270102
cho_sieu_thi,node/5485657266,Chợ Tình Sapa,21.008478,105.8133716
cho_sieu_thi,node/5485660083,Chợ Láng Thượng,21.0236535,105.8048715
cho_sieu_thi,node/5485665267,Chợ Hoa Quảng An,21.0679022,105.8272796
cho_sieu_thi,node/5485666060,Siêu thị điện máy Mediamart,21.029254,105.8123132
cho_sieu_thi,node/5485698745,Circle K,21.0139905,105.7981453
cho_sieu_thi,node/5485711487,,21.0282006,105.841697
cho_sieu_thi,node/5485793231,Mỹ Phẩm Jesse Store,21.0771397,105.7737717
cho_sieu_thi,node/5485798269,WinMart+,20.974579,105.8360778
cho_sieu_thi,node/5485804469,Siêu Thị T-Mart,20.9753211,105.8361347
cho_sieu_thi,node/5485816793,Siêu thị Minh Hoa,21.013239,105.822998
cho_sieu_thi,node/5485830477,Siêu Thị T-Mart,20.9713145,105.8361596
cho_sieu_thi,node/5485847900,T Mart,21.0644931,105.7826551
cho_sieu_thi,node/5485850279,FPT Shop,21.0201337,105.8020389
cho_sieu_thi,node/5485879595,Siêu thị điện máy Trần Anh,21.024315,105.7984778
cho_sieu_thi,node/5508424021,Viet Aroma,21.0329929,105.8525505
cho_sieu_thi,node/5521484621,WinMart+,20.9940532,105.8422004
cho_sieu_thi,node/5521934621,WinMart+,20.9899775,105.853948
cho_sieu_thi,node/5521966864,WinMart+,20.9874802,105.8586452
cho_sieu_thi,node/5524076321,WinMart+,20.9907935,105.8683417
cho_sieu_thi,node/5524136421,WinMart+,20.9949153,105.8696571
cho_sieu_thi,node/5524164121,WinMart+,20.9962507,105.869305
cho_sieu_thi,node/5524374724,WinMart+,20.9651138,105.8314656
cho_sieu_thi,node/5524406424,WinMart+,20.9793506,105.8352243
cho_sieu_thi,node/5524415421,WinMart+,20.9664803,105.7773435
cho_sieu_thi,node/5524416021,WinMart+,20.967607,105.7804673
cho_sieu_thi,node/5524504722,WinMart+,21.0027517,105.8547414
cho_sieu_thi,node/5524546526,WinMart+,20.9985177,105.8601992
cho_sieu_thi,node/5526720821,WinMart+,20.9750659,105.8256365
cho_sieu_thi,node/5526721139,WinMart+,20.9689657,105.8235382
cho_sieu_thi,node/5526778624,WinMart,20.9641395,105.8225074
cho_sieu_thi,node/5527017122,WinMart+,20.9716771,105.8495638
cho_sieu_thi,node/5527017721,WinMart+,20.9718286,105.8475171
cho_sieu_thi,node/5527121921,WinMart+,20.981325,105.8438362
cho_sieu_thi,node/5529868823,WinMart+,20.9973923,105.8580953
cho_sieu_thi,node/5529906121,WinMart+,21.0121421,105.8604574
cho_sieu_thi,node/5529931421,WinMart+,21.017935,105.8645092
cho_sieu_thi,node/5529940221,WinMart+,21.0188997,105.8637633
cho_sieu_thi,node/5529954421,WinMart+,21.0248226,105.8620452
cho_sieu_thi,node/5530044723,WinMart+,21.0141362,105.8348616
cho_sieu_thi,node/5534965725,WinMart+,20.9687932,105.7692286
cho_sieu_thi,node/5534998122,WinMart+,20.9991371,105.8730925
cho_sieu_thi,node/5535117704,WinMart+,21.0118508,105.8540074
cho_sieu_thi,node/5539146420,WinMart+,21.0302468,105.8252872
cho_sieu_thi,node/5539170923,WinMart+,21.0278119,105.8420999
cho_sieu_thi,node/5541592921,WinMart+,21.0333071,105.8168085
cho_sieu_thi,node/5541597524,WinMart+,21.0358391,105.8104796
cho_sieu_thi,node/5541602222,WinMart+,21.0469892,105.8092104
cho_sieu_thi,node/5541655321,WinMart+,21.0405905,105.8130841
cho_sieu_thi,node/5544481325,WinMart+,21.0459691,105.8430817
cho_sieu_thi,node/5544496221,WinMart+,21.0460667,105.8463489
cho_sieu_thi,node/5546796221,WinMart+,21.0435391,105.8197014
cho_sieu_thi,node/5546847122,WinMart+,21.041131,105.8271005
cho_sieu_thi,node/5546863021,WinMart+,21.0470816,105.8111922
cho_sieu_thi,node/5546867021,WinMart+,21.0470534,105.8076981
cho_sieu_thi,node/5546925321,WinMart+,21.0554142,105.8391549
cho_sieu_thi,node/5546965877,WinMart+,21.0632399,105.8326873
cho_sieu_thi,node/5546978224,WinMart+,21.068251,105.8249443
cho_sieu_thi,node/5546978225,WinMart+,21.0672079,105.8227552
cho_sieu_thi,node/5548442872,Media Mart,21.1723924,106.0628358
cho_sieu_thi,node/5549335326,WinMart+,21.0464605,105.8709575
cho_sieu_thi,node/5549536021,WinMart+,21.0649863,105.9081713
cho_sieu_thi,node/5549537624,WinMart+,21.0551392,105.8968314
cho_sieu_thi,node/5555535422,WinMart+,21.0360945,105.9110153
cho_sieu_thi,node/5555548622,WinMart+,21.0271448,105.910931
cho_sieu_thi,node/5555548921,WinMart+,21.0224981,105.905024
cho_sieu_thi,node/5555548922,WinMart+,21.032474,105.9131742
cho_sieu_thi,node/5555549422,WinMart+,21.0591628,105.9147147
cho_sieu_thi,node/5558082627,WinMart+,20.9742681,105.9245101
cho_sieu_thi,node/5558186321,WinMart+,21.0178916,105.9649315
cho_sieu_thi,node/5558209621,WinMart+,21.0315466,105.9425698
cho_sieu_thi,node/5563344821,WinMart+,21.0521933,105.8859586
cho_sieu_thi,node/5563387021,WinMart+,21.0388952,105.866054
cho_sieu_thi,node/5563433022,WinMart+,21.0496249,105.8660677
cho_sieu_thi,node/5563449322,WinMart+,21.0574118,105.8690137
cho_sieu_thi,node/5563525221,WinMart+,21.0607293,105.9151485
cho_sieu_thi,node/5563555022,WinMart+,21.0385801,105.9042802
cho_sieu_thi,node/5572434321,WinMart+,20.9936646,105.8570998
cho_sieu_thi,node/5572535721,WinMart+,21.0083713,105.8475617
cho_sieu_thi,node/5573308822,WinMart+,20.9156079,105.8690979
cho_sieu_thi,node/5575925625,,21.2302584,105.8498142
cho_sieu_thi,node/5579554621,Seikamart,21.0115978,105.8477851
cho_sieu_thi,node/5579660621,WinMart,21.050733,105.9162056
cho_sieu_thi,node/5583575123,WinMart+,21.0373183,105.8520942
cho_sieu_thi,node/5583587721,SIÊU THỊ TRƯỜNG GIANG,21.1490369,105.9274578
cho_sieu_thi,node/5583614621,WinMart+,21.032991,105.852719
cho_sieu_thi,node/5593636925,WinMart,20.9794717,105.8443272
cho_sieu_thi,node/5593660421,Siêu thị Mường Thanh H1,20.9642759,105.8259662
cho_sieu_thi,node/5593662121,Siêu thị Mường Thanh H2,20.9648992,105.8273063
cho_sieu_thi,node/5593898821,Siêu Thị Hapro,21.0281849,105.8328793
cho_sieu_thi,node/5595959521,WinMart,21.0060945,105.8321759
cho_sieu_thi,node/5597751821,WinMart+,21.0428368,105.8082123
cho_sieu_thi,node/5603389634,Qmart Vĩnh Hưng,20.9990338,105.8800623
cho_sieu_thi,node/5603479821,Siêu thị Minh Hoa Thái Hà,21.013353,105.8197131
cho_sieu_thi,node/5603611822,Siêu thị Hoàng Cầu,21.0176252,105.8258285
cho_sieu_thi,node/5603651723,WinMart+,21.027613,105.8090228
cho_sieu_thi,node/5603707722,WinMart+,21.0605553,105.895288
cho_sieu_thi,node/5603809224,Siêu Thị Intimex,21.0293755,105.8177924
cho_sieu_thi,node/5603878921,Siêu Thị Intimex,21.028135,105.8251982
cho_sieu_thi,node/5603879232,Unimart Giảng Võ,21.0260451,105.8226439
cho_sieu_thi,node/5603888230,WinMart+,21.0275782,105.8239325
cho_sieu_thi,node/5605957125,Siêu thị Thành Đô - Hồ Tùng Mậu,21.0407173,105.7648694
cho_sieu_thi,node/5606015141,WinMart+,21.0374466,105.9001495
cho_sieu_thi,node/5606053423,WinMart+,21.0484973,105.7693263
cho_sieu_thi,node/5606457121,Npp Sơn Tây,21.1522365,105.5053026
cho_sieu_thi,node/5606598224,Tops Market,20.9998667,105.8286292
cho_sieu_thi,node/5608461621,BRG Mart,21.0063252,105.8351653
cho_sieu_thi,node/5609997886,WinMart+,21.0002256,105.8220396
cho_sieu_thi,node/5609997894,WinMart+,21.0895344,105.791854
cho_sieu_thi,node/5609997897,WinMart+,21.0026473,105.8667418
